Sample	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr14_77110000_77115000-chr14_76520000_76525000	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.499982	0.080797	1
chr14_77115000_77120000-chr14_76520000_76525000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0.080797	1
chr14_77120000_77125000-chr14_76520000_76525000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0.080797	1
chr14_77160000_77165000-chr14_77540000_77545000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_77165000_77170000-chr14_77540000_77545000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_77170000_77175000-chr14_77540000_77545000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_77180000_77185000-chr14_77235000_77240000	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.170044	0	1
chr14_77525000_77530000-chr14_77155000_77160000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.217585	0	1
chr14_77530000_77535000-chr14_77155000_77160000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.00392741	0	1
chr14_77680000_77685000-chr14_77605000_77610000	1	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0.693837	0	1
chr14_77685000_77690000-chr14_77605000_77610000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.367856	0	1
chr14_78910000_78915000-chr14_79160000_79165000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.650161	0	1
chr14_78915000_78920000-chr14_79160000_79165000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.650161	0	1
chr14_81460000_81465000-chr14_81635000_81640000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.287035	0	1
chr14_81730000_81735000-chr14_81915000_81920000	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.166655	0	1
chr14_81735000_81740000-chr14_81915000_81920000	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.834735	0	1
chr14_81930000_81935000-chr14_81405000_81410000	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0.16918	0.026103	1
chr14_81930000_81935000-chr14_81420000_81425000	1	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0.864736	0.026103	1
chr14_81940000_81945000-chr14_81405000_81410000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.311539	0.026103	1
chr14_81940000_81945000-chr14_81420000_81425000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0.302681	0.026103	1
chr14_91365000_91370000-chr14_91640000_91645000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.993323	0	1
chr14_91365000_91370000-chr14_91750000_91755000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.802981	0.103581	1
chr14_91365000_91370000-chr14_91755000_91760000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.166655	0	1
chr14_91790000_91795000-chr14_91880000_91885000	1	1	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0.258364	0.103581	1
chr14_91790000_91795000-chr14_91885000_91890000	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0.633541	0.103581	1
chr14_91795000_91800000-chr14_91880000_91885000	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0.623111	0.103581	1
chr14_91795000_91800000-chr14_91885000_91890000	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0.516539	0.103581	1
chr14_92350000_92355000-chr14_91805000_91810000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr14_92355000_92360000-chr14_91805000_91810000	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.200631	0	1
chr14_92360000_92365000-chr14_91805000_91810000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr14_92365000_92370000-chr14_91805000_91810000	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.215029	0	1
chr14_92370000_92375000-chr14_91805000_91810000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr14_93150000_93155000-chr14_93350000_93355000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.216245	0	1
chr14_93150000_93155000-chr14_93370000_93375000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.216245	0	1
chr14_93155000_93160000-chr14_93350000_93355000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.42306	0	1
chr14_93155000_93160000-chr14_93370000_93375000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.42306	0	1
chr14_93160000_93165000-chr14_93350000_93355000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_93160000_93165000-chr14_93370000_93375000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_93245000_93250000-chr14_93175000_93180000	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0.087219	1
chr14_93365000_93370000-chr14_93170000_93175000	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.654521	0	1
chr14_94085000_94090000-chr14_93690000_93695000	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.213205	0	1
chr14_95150000_95155000-chr14_95650000_95655000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.392464	0	1
chr14_95150000_95155000-chr14_95660000_95665000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0.463648	0.000788	1
chr14_95150000_95155000-chr14_95665000_95670000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000788	1
chr14_95155000_95160000-chr14_95650000_95655000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0.0743372	0	1
chr14_95155000_95160000-chr14_95660000_95665000	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0.732453	0.000788	1
chr14_95155000_95160000-chr14_95665000_95670000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.356507	0.000788	1
chr14_95160000_95165000-chr14_95650000_95655000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.392464	0	1
chr14_95160000_95165000-chr14_95660000_95665000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0.463648	0.000788	1
chr14_95160000_95165000-chr14_95665000_95670000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000788	1
chr14_95170000_95175000-chr14_95650000_95655000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.392464	0	1
chr14_95170000_95175000-chr14_95660000_95665000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0.463648	0.000788	1
chr14_95170000_95175000-chr14_95665000_95670000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000788	1
chr14_95915000_95920000-chr14_95995000_96000000	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	-0.371622	0	1
chr14_96025000_96030000-chr14_96730000_96735000	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.49489	0.001261	1
chr14_96025000_96030000-chr14_96740000_96745000	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.895055	0	1
chr14_96030000_96035000-chr14_96730000_96735000	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.678236	0.001261	1
chr14_96030000_96035000-chr14_96740000_96745000	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.769362	0	1
chr14_96240000_96245000-chr14_96035000_96040000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.185366	0	1
chr14_96460000_96465000-chr14_96035000_96040000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.166655	0	1
chr14_96565000_96570000-chr14_96920000_96925000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.0696436	0	1
chr14_96570000_96575000-chr14_96730000_96735000	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.623797	0.001261	1
chr14_96570000_96575000-chr14_96920000_96925000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_96575000_96580000-chr14_96730000_96735000	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.623797	0.001261	1
chr14_96900000_96905000-chr14_96555000_96560000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_96905000_96910000-chr14_96555000_96560000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_96910000_96915000-chr14_96555000_96560000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_96915000_96920000-chr14_96555000_96560000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr14_97190000_97195000-chr14_97055000_97060000	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0.349097	0	1
chr14_97195000_97200000-chr14_97055000_97060000	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0.349097	0	1
chr14_100060000_100065000-chr14_99985000_99990000	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0.0517858	0	0
chr14_100245000_100250000-chr14_100540000_100545000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0.256686	0	0
chr14_100655000_100660000-chr14_101370000_101375000	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0.0610547	0	0
chr14_100680000_100685000-chr14_100600000_100605000	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0.614377	0	0
chr14_100720000_100725000-chr14_100540000_100545000	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0.256686	0	0
chr14_101045000_101050000-chr14_100785000_100790000	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0.0958549	0	0
chr14_101105000_101110000-chr14_101360000_101365000	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0.161319	0	0
chr14_101115000_101120000-chr14_101245000_101250000	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0.218699	0	0
chr14_101135000_101140000-chr14_101525000_101530000	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.241621	0	0
chr14_101150000_101155000-chr14_100785000_100790000	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0.310334	0	0
chr14_101220000_101225000-chr14_100845000_100850000	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.156355	3.66796	0
chr14_101235000_101240000-chr14_101370000_101375000	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0.0682715	0	0
chr14_101555000_101560000-chr14_101350000_101355000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	9.2e-05	0
chr14_101690000_101695000-chr14_101350000_101355000	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.165318	9.2e-05	0
chr14_101695000_101700000-chr14_101870000_101875000	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.162848	0	0
chr14_101705000_101710000-chr14_101350000_101355000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	9.2e-05	0
chr14_101805000_101810000-chr14_101350000_101355000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	9.2e-05	0
chr14_101940000_101945000-chr14_102430000_102435000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.344267	0.256426	0
chr14_101945000_101950000-chr14_101870000_101875000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
chr14_101965000_101970000-chr14_102310000_102315000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0.207619	0	0
chr14_102400000_102405000-chr14_102140000_102145000	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0.743409	0	0
chr14_102420000_102425000-chr14_102785000_102790000	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0.674978	0.083526	0
chr14_102590000_102595000-chr14_102430000_102435000	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0.613076	0.256426	0
chr14_102995000_103000000-chr14_102785000_102790000	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0.463077	0.083526	0
chr14_103085000_103090000-chr14_103560000_103565000	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0.260092	0.010991	0
chr14_103270000_103275000-chr14_103650000_103655000	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	0
chr14_103365000_103370000-chr14_103570000_103575000	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0.420512	0.010991	0
chr14_103415000_103420000-chr14_103605000_103610000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.203307	0.697691	0
chr14_103540000_103545000-chr14_103850000_103855000	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	1	0	1	0.395652	0.637194	0
chr14_103675000_103680000-chr14_103610000_103615000	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.262321	0	0
chr14_103765000_103770000-chr14_103405000_103410000	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.143484	0.211662	0
chr14_103765000_103770000-chr14_103570000_103575000	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0.337404	0.010991	0
chr14_103810000_103815000-chr14_103560000_103565000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.260092	0.010991	0
chr14_103820000_103825000-chr14_103570000_103575000	1	0	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0.729735	0.010991	0
chr14_104100000_104105000-chr14_103570000_103575000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.396913	0.010991	0
chr14_104230000_104235000-chr14_103850000_103855000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	-0.36069	0.637194	0
chr14_104235000_104240000-chr14_104385000_104390000	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.155536	0	0
chr14_104365000_104370000-chr14_103985000_103990000	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0.0654719	0	0
chr14_104620000_104625000-chr14_103665000_103670000	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0.0259141	0	0
chr14_104765000_104770000-chr14_104195000_104200000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	-0.376033	0	0
chr14_104805000_104810000-chr14_105055000_105060000	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.166645	0	0
chr14_104935000_104940000-chr14_105450000_105455000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.239762	0.039853	0
chr14_104940000_104945000-chr14_105435000_105440000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.929203	0.000639	0
chr14_105020000_105025000-chr14_105455000_105460000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.111111	0.039853	0
chr14_105075000_105080000-chr14_105450000_105455000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.239762	0.039853	0
chr14_105225000_105230000-chr14_105675000_105680000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.111111	0	0
chr14_105270000_105275000-chr14_105200000_105205000	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.56566	0	0
chr14_105570000_105575000-chr14_105635000_105640000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	-0.329422	0	0
chr14_105590000_105595000-chr14_105390000_105395000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000427	0
chr14_105745000_105750000-chr14_105435000_105440000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.223717	0.000639	0
chr14_105755000_105760000-chr14_105455000_105460000	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0.171044	0.039853	0
chr14_105785000_105790000-chr14_105435000_105440000	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0.0911868	0.000639	0
chr14_105875000_105880000-chr14_105450000_105455000	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.882519	0.039853	0
chr14_105895000_105900000-chr14_105455000_105460000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.111111	0.039853	0
chr14_106280000_106285000-chr14_106640000_106645000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	0
chr14_106280000_106285000-chr14_106730000_106735000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	0
chr14_106345000_106350000-chr14_106895000_106900000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	0
chr14_21320000_21325000-chr14_21765000_21770000	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.259766	0.003429	0
chr14_21705000_21710000-chr14_21560000_21565000	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0.325879	0	0
chr14_21840000_21845000-chr14_21485000_21490000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr14_22045000_22050000-chr14_22505000_22510000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	0
chr14_22860000_22865000-chr14_22405000_22410000	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.673431	0	0
chr14_23035000_23040000-chr14_23545000_23550000	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0.360978	1.64315	0
chr14_23140000_23145000-chr14_23395000_23400000	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0.137625	0	0
chr14_23140000_23145000-chr14_23485000_23490000	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0.622777	0	0
chr14_23180000_23185000-chr14_23730000_23735000	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	-0.275036	0	0
chr14_23490000_23495000-chr14_23885000_23890000	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0.324268	0	0
chr14_23895000_23900000-chr14_23650000_23655000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.111111	0.537815	0
chr14_24010000_24015000-chr14_23765000_23770000	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	-0.304656	0	0
chr14_24085000_24090000-chr14_24675000_24680000	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.208605	0.453269	0
chr14_24190000_24195000-chr14_24675000_24680000	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.208605	0.453269	0
chr14_24365000_24370000-chr14_24545000_24550000	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	-0.338804	0.018078	0
chr14_25200000_25205000-chr14_24835000_24840000	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.419887	0.061229	0
chr14_25425000_25430000-chr14_24830000_24835000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.159621	0.061229	0
chr14_31160000_31165000-chr14_30940000_30945000	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0.209087	0	0
chr14_31320000_31325000-chr14_31580000_31585000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.858362	0
chr14_31550000_31555000-chr14_32030000_32035000	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0.35832	0.111903	0
chr14_31630000_31635000-chr14_31890000_31895000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.255929	0.279931	0
chr14_34835000_34840000-chr14_34930000_34935000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.311708	0	0
chr14_34860000_34865000-chr14_34930000_34935000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.311708	0	0
chr14_34915000_34920000-chr14_34420000_34425000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.316635	0.678325	0
chr14_36730000_36735000-chr14_36350000_36355000	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	0
chr14_50570000_50575000-chr14_51130000_51135000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	-0.375809	0	0
chr14_50855000_50860000-chr14_50805000_50810000	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0.217516	0	0
chr14_55335000_55340000-chr14_54955000_54960000	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0.728101	0	0
chr14_55420000_55425000-chr14_55595000_55600000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0.206962	0	0
chr14_55555000_55560000-chr14_55920000_55925000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.166655	0	0
chr14_56060000_56065000-chr14_55600000_55605000	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.21808	0	0
chr14_56160000_56165000-chr14_55455000_55460000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.474398	0
chr14_60730000_60735000-chr14_60385000_60390000	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0.733281	0	0
chr14_62175000_62180000-chr14_62295000_62300000	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0.165881	0	0
chr14_64730000_64735000-chr14_64805000_64810000	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.45603	0.004313	0
chr14_64830000_64835000-chr14_64605000_64610000	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr14_64975000_64980000-chr14_64625000_64630000	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0.406822	0	0
chr14_65035000_65040000-chr14_65415000_65420000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.148355	0.00154	0
chr14_65130000_65135000-chr14_64895000_64900000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.164049	0	0
chr14_65150000_65155000-chr14_64800000_64805000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	-0.325946	0.004313	0
chr14_65320000_65325000-chr14_64805000_64810000	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.544226	0.004313	0
chr14_65900000_65905000-chr14_65545000_65550000	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.214945	0	0
chr14_67750000_67755000-chr14_68140000_68145000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	-0.163413	0.819823	0
chr14_67910000_67915000-chr14_68245000_68250000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.073968	0
chr14_67940000_67945000-chr14_68245000_68250000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.073968	0
chr14_68100000_68105000-chr14_67845000_67850000	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.076039	0	0
chr14_68675000_68680000-chr14_68885000_68890000	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.166313	0	0
chr14_68715000_68720000-chr14_68225000_68230000	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0.213899	0	0
chr14_69320000_69325000-chr14_68885000_68890000	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.16635	0	0
chr14_69555000_69560000-chr14_69400000_69405000	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0.471684	0	0
chr14_69600000_69605000-chr14_69400000_69405000	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0.307452	0	0
chr14_69705000_69710000-chr14_69795000_69800000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.166211	4.8e-05	0
chr14_69750000_69755000-chr14_70230000_70235000	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0.339417	0	0
chr14_70100000_70105000-chr14_70025000_70030000	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.161232	0	0
chr14_70155000_70160000-chr14_69795000_69800000	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.236775	4.8e-05	0
chr14_70280000_70285000-chr14_69795000_69800000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4.8e-05	0
chr14_70445000_70450000-chr14_70190000_70195000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	-0.328099	0	0
chr14_73010000_73015000-chr14_73490000_73495000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.307632	0	0
chr14_73415000_73420000-chr14_73060000_73065000	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0.321334	0	0
